1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, dbo.fPhotoFlagsN (flags) as flags into mydb.MyTable from star WHERE ( (flags & #) ! = #) AND ( (flags & #) = #) AND ( ((flags & #) = #) OR (psfmagerr_g < = #) ) AND ( ((flags & #) = #) OR (flags & #) = #) FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p WHERE n.objID = p.objID"
2019-09-25 08:36:00,1
