1,"select FLOOR (l) , AVG ((z*#) /COS (RADIANS (b) )) , STDEV ((z*#) /COS (RADIANS (b) )/SQRT (COUNT (*) )) from SpecObj s inner join sppParams ON s.specObjID = sppParams.specObjID where feha > # AND feha < # AND ABS (z) < # group by FLOOR (l) order by #"
2019-01-31 05:41:00,1
