1,"SELECT objID, u, g, r, i, z, err_u, err_g, err_r, err_i, err_z into mydb.dr7_#_#_#_#_galaxy FROM DR7:dbo.Galaxy WHERE ra between # and # AND dec between # and # AND u > #"
2019-03-18 02:20:00,1
