2,"SELECT s.specObjID, s.ra, s.dec, s.z into mydb.Prob2 from SpecPhoto as s JOIN galSpecExtra as g ON g.specObjID = s.specObjID WHERE s.z < = # AND s.z> # AND class = # AND lgm_tot_p5# > # AND # < s.ra AND s.ra < # AND # < s.dec AND s.dec < #"
2019-04-29 14:16:00,2
