1,"SELECT TOP # objid, ra, dec, r, err_r, extinction_r FROM Galaxy WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND spectroscopic.CLASS = GALAXY"
2019-04-03 08:55:00,1
