1,"SELECT a.ra, a.dec, a.id , n.elpetro_kcorrect_r, n.nsaid, n.fiberid, n.aid, n.pid, n.xcen, n.ycen FROM mydb.t1_radectest1 as a, nsatlas as n --into mydb.t_radect1_#"
2019-04-06 09:17:00,1
