1,"SELECT ALL sa.OBJID AS akari_ID, sa.RA AS akari_ra, sa.DEC AS akari_dec, n.specObjID, n.distance into mydb.final_output from MyDB.akari1# AS sa CROSS APPLY dbo.fGetNearestObjEq (sa.RA, sa.DEC, #) AS n JOIN SpecPhotoAll AS sp ON sp.specObjID = n.specObjID"
2019-08-07 03:59:00,1
