1,"SELECT t.objid , t.thingid, t.ndetect, t.ra, t.dec, d.thingid FROM thingIndex t, detectionindex d , dbo.fgetNearByObjEq (#, #, #) n where t.objid = n.objid and t.thingid = d.thingid"
2019-01-15 11:19:00,1
