1,"SELECT s.bestObjID, s.velDisp, s.velDispErr, s.z, p.run, p.rerun, p.camCol, p.field, p.obj FROM BESTDR9..SpecObj as s JOIN BESTDR9..Galaxy AS p ON s.bestObjID = p.objID JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = #"
2019-08-11 23:19:00,1
