1,"SELECT TOP # p.objid, s.specobjid, s.z as redshift, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.class FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z < # AND s.CLASS = #"
2019-09-17 11:54:00,1
