14,"SELECT TOP # s.plate, s.mjd, s.fiberid FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.primTarget & (dbo.fPrimTarget (#) ) > #)"
2019-01-18 22:03:00,1
2019-03-03 03:46:00,3
2019-03-12 18:43:00,1
2019-03-29 14:59:00,1
2019-04-10 10:04:00,1
2019-04-16 23:33:00,1
2019-07-09 20:07:00,1
2019-07-23 04:46:00,1
2019-10-29 03:28:00,2
2019-11-09 12:56:00,1
2019-12-03 02:59:00,1
