1,"SELECT TOP # G.objID, G.ra, G.dec, GN.distance, u, g, r, i, z, clean FROM Galaxy as G JOIN dbo.fGetNearbyObjEq (#., #, #) AS GN ON G.objID = GN.objID WHERE clean = # ORDER BY distance"
2019-10-03 12:25:00,1
