8,"SELECT spec.bestobjid, spec.ra, spec.dec, spec.z, spec.zErr, spec.class, spec.subclass, phot.objID, phot.dered_u, phot.dered_g, phot.dered_r, phot.dered_i, phot.dered_z INTO MyDB.NomeDaTabela FROM SpecObj as spec, PhotoObj as phot WHERE spec.bestobjid = phot.objID AND (spec.zWarning = # OR spec.zWarning = #) AND spec.ra BETWEEN # and # AND spec.dec BETWEEN # and # OR spec.bestobjid = phot.objID AND (spec.zWarning = # OR spec.zWarning = #) AND spec.ra BETWEEN # and # AND spec.dec BETWEEN # and #"
2019-10-21 15:12:00,2
2019-10-22 13:38:00,2
2019-10-24 16:29:00,2
2019-10-24 16:30:00,1
2019-10-24 16:33:00,1
