1,"SELECT spec.bestobjid, spec.ra, spec.dec, spec.z, spec.zErr, spec.class INTO MyDB.DR1#_S8#_Spec_All FROM SpecObj as spec WHERE (spec.zWarning = # OR spec.zWarning = #) AND spec.ra BETWEEN # and # AND spec.dec BETWEEN # and # and spec.class = # or spec.class = #-- OR -- (spec.zWarning = # OR spec.zWarning = #) AND spec.ra BETWEEN # and # AND spec.dec BETWEEN # and # and spec.class = # or spec.class = #"
2019-10-09 11:27:00,1
