1,"SELECT objID, ra, dec, b, l, psfMag_r, psfMagErr_r, extinction_r FROM Galaxy into MyDB.ASTR3#_Assign1 WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND clean = #"
2019-10-01 07:54:00,1
