1,"select p.ObjID, p.type, p.ra, p.dec, p.psfMag_g, p.psfMag_r, p.z from photoObj p, dbo.fGetNearbyObjEq (#, #, #) n where p.objID = n.objID AND p.type = #"
2019-04-14 17:43:00,1
