1,"SELECT sp.bestobjid, sp.TEFFADOP, sp.LOGGADOP, sp.FEHADOP, ph.objid as photoobjall_bestobjid FROM sppParams as sp JOIN PhotoObjAll as ph ON sp.bestobjid = ph.objid"
2019-07-31 16:03:00,1
