2,"SELECT TOP # p.ra, p.dec, p.run, p.rerun, p.camCol, p.field, p.obj, # as filter FROM #x x, #upload u, BESTDR3..PhotoObj as p WHERE (p.type = # OR p.type = #) AND u.up_id = x.up_id AND x.objID = p.objID ORDER BY x.up_id"
2019-05-20 13:27:00,2
