1,"SELECT TOP # plate, mjd, fiberid, bestobjid, z FROM specObj WHERE class = # AND zWarning = # AND bestobjid > # AND # < = z AND z < = # ORDER BY NEWID () , z"
2019-03-31 20:25:00,1
