1,"SELECT s.plate, s.mjd, s.fiberid, s.z, p.sigmaStars FROM SpecObjAll as s JOIN emissionLinesPort as p ON (s.plate = p.plate AND s.mjd = p.mjd AND s.fiberID = p.fiberID) WHERE s.z BETWEEN # AND # AND s.snMedian_g > # and p.sigmaStars> #"
2019-11-27 13:30:00,1
