1,"SELECT TOP # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM PhotoObj AS p JOIN Photoz AS pz ON pz.objid = p.objid, dbo.fGetNearbyObjEq (# , # , #) as N WHERE p.objid = N.objID"
2019-05-07 07:03:00,1
