1,"SELECT top # specObjId, z, bestObjId, (z - (SELECT MIN (z) FROM SpecObj WHERE class = # AND zWarning = # and survey = #) ) / ( ((SELECT MAX (z) FROM SpecObj WHERE class = # AND zWarning = # and survey = #) - (SELECT MIN (z) FROM SpecObj WHERE class = # AND zWarning = # and survey = #) ) / #) FROM SpecObj WHERE class = # AND zWarning = # and survey = #"
2019-03-07 15:59:00,1
