1,"SELECT p.objId, p.ra, p.dec, p.u, p.g, p.r , p.i, s.z, psfMag_u, psfMag_g, psfMag_r, psfMag_i FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z< #"
2019-12-04 09:20:00,1
