1,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, s.z, s.specclass into mydb.MyTable_# from photoobj p, specobj s where p.objid = s.bestobjid and (s.specclass = # or s.specclass = #)"
2019-05-07 16:25:00,1
