4,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.z BETWEEN # AND # AND p.ra > # AND p.ra < # AND p.dec > # AND p.dec < #"
2019-04-30 11:25:00,4
