1,"SELECT s.specObjID, s.ra, s.dec, s.z, s.zErr, s.class, s.zWarning, s.snMedian, GN.distance FROM SpecObjAll as S JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.objID = GN.objID ORDER BY distance WHERE s.class = # AND s.zWarning = #"
2019-05-03 11:58:00,1
