1,"SELECT top # f.ra, f.dec, sp.ra, sp.dec, sp.plate, sp.mjd, sp.fiberid into mydb.MyTable_test1_crosscheck_specobjall from myDB.all_flares as f CROSS APPLY dbo.fGetNearestSpecObjEq (f.ra, f.dec, #) AS near JOIN specobjall as sp ON near.specobjid = sp.specobjid"
2019-03-29 10:58:00,1
