1,"select top # modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_zFROM PhotoObjAll where objID = #"
2019-06-17 12:18:00,1
