1,"select top # SpecObjID, ra, dec, z, logMass, chi2, ssfr, metallicity from stellarMassFSPSGranEarlyDust where chi2 BETWEEN # and # AND ssfr < > # AND ssfr/logMass BETWEEN # and # AND logMass BETWEEN # and # AND logMass BETWEEN # and #"
2019-01-03 18:55:00,1
