1,"SELECT TOP # s.ra, s.dec, s.z, z.specobjid, z.elliptical from zooSpec as z JOIN SpecObj AS s ON s.specobjid = z.specobjid WHERE s.zwarning> # AND z.elliptical = #"
2019-12-11 09:35:00,1
