2,"SELECT p.u, p.g, p.r INTO mydb.Homework2 FROM dr1#.photoobj p WHERE p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = # and p.ObjID = #"
2019-02-06 17:14:00,2
