5,"SELECT p.objid, p.ra, p.dec FROM PhotoObj p JOIN dbo.fGetNearbyObjEq (#, #, #) n ON n.objID = p.objID WHERE n.objID = p.objID"
2019-03-28 13:20:00,1
2019-04-05 12:54:00,1
2019-09-11 18:36:00,1
2019-09-11 18:37:00,1
2019-12-04 10:45:00,1
