1,"SELECT m.NAME, m.RA AS ra1, m.DEC AS dec1, n.objid, n.distance, o.ra AS ra2, o.dec AS dec2 into mydb.MyTable from MyDB.milliquas AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN PhotoObjAll AS o ON n.objid = o.objid"
2019-01-09 14:17:00,1
