7,SELECT * FROM apogee
2019-03-08 14:37:00,1
2019-06-02 11:08:00,1
2019-07-21 07:43:00,1
2019-08-03 06:31:00,1
2019-08-03 07:52:00,1
2019-08-03 07:56:00,1
2019-09-26 01:23:00,1
