1,"select a.objID, a.ra, a.dec, d.z into mydb.fast2 from PhotoObj as a, Photoz as b, SpecPhotoAll as d where a.type = # and a.objID = b.objID and d.specObjID = a.specObjID and d.z< #"
2019-02-25 07:04:00,1
