2,"SELECT p.objid, p.ra, p.dec into mydb.MyTable from PhotoObjAll AS p, MyDB.MyTable as t, dbo.fGetNearbyObjEq (t.RA, t.Dec, #) as N WHERE n.objID = p.objID AND p.type = star#"
2019-12-28 14:02:00,2
