1,"SELECT TOP # p.objid, p.u, p.g, p.r, p.i, p.z, s.z as redshift, s.class FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND # AND s.class = GALAXY"
2019-12-06 09:15:00,1
