1956,"select [indexMapID], [code], [type], [tableName], [fieldList], [foreignKey] from IndexMap order by [tableName], [indexMapId]"
2019-01-20 08:17:00,1
2019-01-20 14:27:00,1
2019-01-20 17:24:00,1
2019-01-20 17:25:00,1
2019-01-20 17:26:00,1
2019-01-20 18:17:00,1
2019-01-20 19:14:00,1
2019-01-21 10:08:00,1
2019-01-21 15:34:00,1
2019-01-21 23:59:00,1
2019-01-22 07:54:00,1
2019-01-22 09:47:00,1
2019-01-22 18:44:00,2
2019-01-23 00:09:00,1
2019-01-23 14:52:00,1
2019-01-23 20:59:00,1
2019-01-23 23:27:00,1
2019-01-24 00:52:00,1
2019-01-24 01:22:00,1
2019-01-24 10:55:00,1
2019-01-24 17:34:00,2
2019-01-24 21:27:00,1
2019-01-24 22:16:00,1
2019-01-24 22:58:00,1
2019-01-25 11:06:00,1
2019-01-25 12:15:00,1
2019-01-25 15:39:00,1
2019-01-25 23:59:00,1
2019-01-26 08:45:00,1
2019-01-26 17:44:00,1
2019-01-27 09:33:00,1
2019-01-27 11:41:00,1
2019-01-27 12:10:00,1
2019-01-27 12:28:00,1
2019-01-28 00:22:00,1
2019-01-28 01:58:00,1
2019-01-28 05:45:00,1
2019-01-28 13:43:00,1
2019-01-28 17:21:00,1
2019-01-28 17:23:00,1
2019-01-28 17:35:00,1
2019-01-29 04:07:00,2
2019-01-29 10:32:00,2
2019-01-29 12:58:00,1
2019-01-29 13:00:00,1
2019-01-30 04:46:00,1
2019-01-30 15:29:00,2
2019-01-30 23:57:00,1
2019-01-31 02:12:00,1
2019-01-31 03:32:00,1
2019-01-31 04:54:00,1
2019-01-31 12:21:00,1
2019-01-31 15:27:00,1
2019-01-31 17:46:00,1
2019-01-31 17:49:00,1
2019-01-31 17:54:00,1
2019-01-31 18:04:00,1
2019-01-31 23:31:00,1
2019-01-31 23:54:00,1
2019-02-01 07:17:00,1
2019-02-01 17:43:00,1
2019-02-01 20:20:00,1
2019-02-01 21:07:00,1
2019-02-02 12:33:00,1
2019-02-02 14:21:00,1
2019-02-02 14:45:00,1
2019-02-04 12:09:00,1
2019-02-04 13:20:00,1
2019-02-04 13:50:00,1
2019-02-04 14:22:00,1
2019-02-04 22:17:00,1
2019-02-05 04:50:00,1
2019-02-05 07:48:00,1
2019-02-05 08:00:00,1
2019-02-05 08:23:00,1
2019-02-05 21:57:00,1
2019-02-06 15:28:00,1
2019-02-06 20:11:00,1
2019-02-06 20:17:00,1
2019-02-07 00:10:00,1
2019-02-07 06:25:00,1
2019-02-07 07:34:00,1
2019-02-07 19:21:00,1
2019-02-07 23:15:00,1
2019-02-08 01:11:00,1
2019-02-08 07:53:00,1
2019-02-08 12:07:00,1
2019-02-08 12:08:00,1
2019-02-08 15:06:00,1
2019-02-08 15:37:00,1
2019-02-08 17:43:00,1
2019-02-08 19:33:00,1
2019-02-09 01:35:00,1
2019-02-09 02:59:00,1
2019-02-09 07:46:00,1
2019-02-09 10:17:00,1
2019-02-09 17:48:00,1
2019-02-10 06:28:00,2
2019-02-10 09:50:00,1
2019-02-10 14:41:00,1
2019-02-10 14:54:00,1
2019-02-10 15:31:00,1
2019-02-11 04:24:00,1
2019-02-11 16:59:00,1
2019-02-11 19:53:00,1
2019-02-11 20:49:00,1
2019-02-11 21:28:00,1
2019-02-11 21:41:00,1
2019-02-11 22:01:00,1
2019-02-11 22:51:00,1
2019-02-11 23:20:00,1
2019-02-12 07:21:00,1
2019-02-12 09:57:00,1
2019-02-12 15:06:00,1
2019-02-12 15:14:00,1
2019-02-13 09:00:00,1
2019-02-13 12:13:00,1
2019-02-13 15:47:00,1
2019-02-14 08:31:00,1
2019-02-14 10:05:00,1
2019-02-14 12:03:00,1
2019-02-14 21:25:00,1
2019-02-15 04:39:00,1
2019-02-15 04:40:00,1
2019-02-16 12:59:00,1
2019-02-16 21:29:00,2
2019-02-16 23:59:00,1
2019-02-17 06:06:00,1
2019-02-17 08:16:00,1
2019-02-17 14:07:00,1
2019-02-17 20:02:00,1
2019-02-17 21:27:00,1
2019-02-18 00:38:00,1
2019-02-18 14:33:00,1
2019-02-19 00:27:00,1
2019-02-19 13:07:00,1
2019-02-20 01:41:00,1
2019-02-20 14:17:00,1
2019-02-20 16:48:00,1
2019-02-21 00:37:00,1
2019-02-21 06:39:00,1
2019-02-21 12:54:00,1
2019-02-21 15:37:00,1
2019-02-21 20:37:00,1
2019-02-22 08:10:00,1
2019-02-22 14:03:00,1
2019-02-22 14:09:00,1
2019-02-22 15:29:00,1
2019-02-22 18:49:00,1
2019-02-23 22:59:00,1
2019-02-24 11:38:00,1
2019-02-24 17:00:00,1
2019-02-24 17:06:00,1
2019-02-24 20:18:00,1
2019-02-24 21:37:00,1
2019-02-24 21:44:00,1
2019-02-25 04:01:00,1
2019-02-25 08:20:00,1
2019-02-25 16:03:00,1
2019-02-25 17:55:00,1
2019-02-25 19:22:00,1
2019-02-25 19:30:00,1
2019-02-26 03:02:00,1
2019-02-26 12:14:00,1
2019-02-26 15:53:00,1
2019-02-26 23:58:00,1
2019-02-26 23:59:00,1
2019-02-27 05:54:00,1
2019-02-27 06:18:00,1
2019-02-27 13:16:00,1
2019-02-27 13:28:00,1
2019-02-27 16:50:00,1
2019-02-27 17:17:00,1
2019-02-27 17:18:00,1
2019-02-27 18:21:00,1
2019-02-27 18:40:00,1
2019-02-27 18:54:00,1
2019-02-27 20:34:00,1
2019-02-27 20:37:00,1
2019-02-27 21:07:00,1
2019-02-28 01:38:00,1
2019-02-28 07:57:00,1
2019-02-28 18:48:00,1
2019-02-28 20:37:00,1
2019-02-28 21:09:00,1
2019-02-28 21:23:00,1
2019-03-01 00:07:00,1
2019-03-01 00:39:00,1
2019-03-01 01:00:00,1
2019-03-01 01:40:00,1
2019-03-01 02:25:00,1
2019-03-01 02:51:00,1
2019-03-01 03:00:00,1
2019-03-01 03:28:00,1
2019-03-01 04:51:00,1
2019-03-01 05:17:00,1
2019-03-01 06:55:00,1
2019-03-01 10:05:00,1
2019-03-01 17:00:00,1
2019-03-01 19:17:00,1
2019-03-01 21:37:00,1
2019-03-01 23:39:00,1
2019-03-02 04:36:00,1
2019-03-02 06:45:00,1
2019-03-02 09:51:00,2
2019-03-02 10:54:00,1
2019-03-02 22:54:00,1
2019-03-03 02:15:00,1
2019-03-03 04:20:00,1
2019-03-03 11:53:00,1
2019-03-03 11:54:00,1
2019-03-03 11:55:00,1
2019-03-03 11:58:00,1
2019-03-03 14:51:00,1
2019-03-03 15:32:00,1
2019-03-03 20:48:00,1
2019-03-04 00:12:00,2
2019-03-04 02:21:00,1
2019-03-04 10:56:00,1
2019-03-04 11:48:00,1
2019-03-04 11:49:00,1
2019-03-04 22:22:00,1
2019-03-05 06:53:00,1
2019-03-05 21:02:00,1
2019-03-05 21:17:00,1
2019-03-05 21:19:00,1
2019-03-06 06:59:00,1
2019-03-06 07:36:00,1
2019-03-06 08:45:00,1
2019-03-06 10:15:00,1
2019-03-06 13:42:00,1
2019-03-06 16:08:00,1
2019-03-06 20:46:00,1
2019-03-07 08:54:00,1
2019-03-07 12:35:00,1
2019-03-07 14:39:00,1
2019-03-08 06:55:00,1
2019-03-08 14:16:00,1
2019-03-08 14:30:00,1
2019-03-08 16:10:00,1
2019-03-08 16:30:00,1
2019-03-08 19:30:00,1
2019-03-08 22:22:00,1
2019-03-09 13:18:00,1
2019-03-09 14:52:00,1
2019-03-09 16:50:00,1
2019-03-09 20:40:00,1
2019-03-09 23:44:00,1
2019-03-10 01:42:00,1
2019-03-10 11:07:00,1
2019-03-10 18:28:00,1
2019-03-10 19:47:00,18
2019-03-11 03:15:00,1
2019-03-11 07:07:00,1
2019-03-11 16:36:00,1
2019-03-11 16:41:00,1
2019-03-11 17:12:00,1
2019-03-12 00:21:00,1
2019-03-13 02:44:00,1
2019-03-13 03:13:00,1
2019-03-13 14:09:00,1
2019-03-13 14:11:00,1
2019-03-13 14:14:00,1
2019-03-13 17:30:00,1
2019-03-13 17:31:00,1
2019-03-13 17:48:00,1
2019-03-13 19:26:00,1
2019-03-13 19:47:00,1
2019-03-14 10:12:00,1
2019-03-14 17:25:00,1
2019-03-14 23:45:00,1
2019-03-15 01:28:00,1
2019-03-15 03:19:00,1
2019-03-15 13:11:00,1
2019-03-15 17:15:00,1
2019-03-16 13:21:00,1
2019-03-16 19:45:00,1
2019-03-17 03:42:00,1
2019-03-17 04:38:00,1
2019-03-17 04:39:00,1
2019-03-17 11:45:00,1
2019-03-17 11:51:00,1
2019-03-17 12:19:00,1
2019-03-17 17:56:00,1
2019-03-17 22:35:00,1
2019-03-17 22:55:00,1
2019-03-18 00:38:00,1
2019-03-18 00:42:00,1
2019-03-18 22:09:00,1
2019-03-18 22:44:00,2
2019-03-19 13:39:00,2
2019-03-19 17:40:00,1
2019-03-20 12:57:00,1
2019-03-20 14:36:00,1
2019-03-20 18:05:00,1
2019-03-20 18:10:00,1
2019-03-21 02:02:00,1
2019-03-21 07:59:00,1
2019-03-21 10:31:00,1
2019-03-21 15:27:00,1
2019-03-21 16:05:00,1
2019-03-23 02:22:00,1
2019-03-23 02:25:00,1
2019-03-23 19:36:00,1
2019-03-24 00:08:00,1
2019-03-24 11:18:00,1
2019-03-24 23:40:00,1
2019-03-24 23:55:00,1
2019-03-25 00:26:00,1
2019-03-25 05:02:00,1
2019-03-25 07:37:00,1
2019-03-25 10:32:00,1
2019-03-25 13:49:00,1
2019-03-26 05:57:00,1
2019-03-26 08:49:00,1
2019-03-26 09:33:00,1
2019-03-26 09:34:00,1
2019-03-26 12:13:00,1
2019-03-26 17:56:00,1
2019-03-26 19:27:00,1
2019-03-26 19:36:00,1
2019-03-26 20:04:00,1
2019-03-26 20:39:00,1
2019-03-26 21:45:00,1
2019-03-26 21:46:00,1
2019-03-26 22:19:00,1
2019-03-27 10:17:00,1
2019-03-27 15:45:00,1
2019-03-27 16:20:00,1
2019-03-27 18:38:00,1
2019-03-27 23:40:00,1
2019-03-28 00:45:00,1
2019-03-28 17:39:00,1
2019-03-28 22:01:00,1
2019-03-28 22:13:00,1
2019-03-29 00:21:00,1
2019-03-29 00:39:00,1
2019-03-29 13:01:00,1
2019-03-29 13:56:00,1
2019-03-29 16:29:00,1
2019-03-29 18:27:00,1
2019-03-29 19:22:00,1
2019-03-29 23:47:00,1
2019-03-30 11:17:00,1
2019-03-31 08:25:00,1
2019-03-31 12:42:00,1
2019-03-31 21:23:00,1
2019-04-01 06:35:00,1
2019-04-01 08:37:00,1
2019-04-01 15:04:00,1
2019-04-01 17:14:00,1
2019-04-01 18:49:00,2
2019-04-01 19:36:00,1
2019-04-01 20:56:00,1
2019-04-01 22:26:00,1
2019-04-02 00:04:00,1
2019-04-02 05:33:00,1
2019-04-02 09:57:00,1
2019-04-02 11:11:00,1
2019-04-02 14:15:00,1
2019-04-02 15:58:00,1
2019-04-03 02:29:00,1
2019-04-04 22:20:00,1
2019-04-05 04:29:00,1
2019-04-05 17:54:00,1
2019-04-05 18:26:00,1
2019-04-05 18:43:00,1
2019-04-05 18:50:00,1
2019-04-05 22:04:00,1
2019-04-05 23:13:00,1
2019-04-06 02:44:00,1
2019-04-06 05:41:00,1
2019-04-06 05:58:00,1
2019-04-06 16:01:00,1
2019-04-06 21:14:00,2
2019-04-06 23:59:00,1
2019-04-07 05:34:00,1
2019-04-07 06:58:00,1
2019-04-07 14:36:00,1
2019-04-07 17:27:00,1
2019-04-07 21:52:00,1
2019-04-08 05:27:00,1
2019-04-08 07:54:00,1
2019-04-08 08:45:00,1
2019-04-08 10:19:00,1
2019-04-08 14:32:00,1
2019-04-08 22:08:00,1
2019-04-08 23:51:00,1
2019-04-09 00:36:00,1
2019-04-09 09:25:00,4
2019-04-09 12:37:00,1
2019-04-09 13:35:00,1
2019-04-09 16:45:00,1
2019-04-09 20:53:00,1
2019-04-09 21:16:00,1
2019-04-09 21:40:00,3
2019-04-10 00:41:00,1
2019-04-10 03:56:00,4
2019-04-10 06:13:00,1
2019-04-10 09:44:00,2
2019-04-10 16:35:00,1
2019-04-10 17:47:00,1
2019-04-10 17:49:00,1
2019-04-10 19:07:00,1
2019-04-10 20:20:00,1
2019-04-11 13:45:00,1
2019-04-12 12:04:00,1
2019-04-12 19:43:00,1
2019-04-13 02:20:00,1
2019-04-13 06:17:00,1
2019-04-13 09:19:00,1
2019-04-13 10:56:00,1
2019-04-13 15:03:00,1
2019-04-13 15:48:00,1
2019-04-13 20:00:00,1
2019-04-13 22:25:00,1
2019-04-13 23:08:00,1
2019-04-14 04:47:00,1
2019-04-15 04:51:00,1
2019-04-15 12:09:00,1
2019-04-15 16:19:00,1
2019-04-15 16:23:00,1
2019-04-15 17:36:00,1
2019-04-15 19:20:00,1
2019-04-15 19:23:00,1
2019-04-15 19:38:00,1
2019-04-15 21:49:00,1
2019-04-15 23:03:00,1
2019-04-16 14:49:00,1
2019-04-16 21:41:00,1
2019-04-16 22:43:00,1
2019-04-17 17:38:00,1
2019-04-17 21:32:00,1
2019-04-18 00:31:00,1
2019-04-18 06:43:00,1
2019-04-18 07:47:00,1
2019-04-18 08:05:00,1
2019-04-18 14:02:00,1
2019-04-18 21:09:00,1
2019-04-18 22:19:00,2
2019-04-19 01:28:00,1
2019-04-19 01:50:00,1
2019-04-19 10:05:00,1
2019-04-19 10:15:00,1
2019-04-19 22:33:00,1
2019-04-20 00:37:00,1
2019-04-20 06:59:00,1
2019-04-20 21:24:00,1
2019-04-21 03:20:00,1
2019-04-21 08:42:00,1
2019-04-21 08:54:00,1
2019-04-21 10:30:00,1
2019-04-21 12:57:00,1
2019-04-21 18:40:00,1
2019-04-22 00:21:00,1
2019-04-22 08:52:00,1
2019-04-22 11:02:00,1
2019-04-22 17:40:00,1
2019-04-23 18:25:00,1
2019-04-24 03:00:00,1
2019-04-24 08:41:00,1
2019-04-24 21:10:00,1
2019-04-24 23:19:00,1
2019-04-25 03:09:00,1
2019-04-25 04:52:00,1
2019-04-25 19:01:00,1
2019-04-26 04:40:00,1
2019-04-26 11:43:00,1
2019-04-26 22:52:00,1
2019-04-27 03:23:00,1
2019-04-27 03:39:00,1
2019-04-27 06:42:00,1
2019-04-27 08:21:00,1
2019-04-27 23:08:00,1
2019-04-28 03:06:00,1
2019-04-28 05:50:00,1
2019-04-28 09:10:00,1
2019-04-28 12:36:00,1
2019-04-28 16:20:00,1
2019-04-28 18:37:00,1
2019-04-29 03:20:00,1
2019-04-30 00:34:00,1
2019-04-30 09:26:00,1
2019-04-30 13:13:00,1
2019-04-30 17:45:00,1
2019-05-01 00:51:00,1
2019-05-01 10:10:00,1
2019-05-01 15:15:00,1
2019-05-01 16:08:00,1
2019-05-02 13:04:00,1
2019-05-02 20:35:00,1
2019-05-02 21:58:00,1
2019-05-02 23:31:00,1
2019-05-03 00:31:00,1
2019-05-03 04:51:00,1
2019-05-03 15:05:00,2
2019-05-03 17:32:00,1
2019-05-03 18:37:00,1
2019-05-03 21:22:00,1
2019-05-03 23:20:00,1
2019-05-04 08:02:00,1
2019-05-04 15:52:00,1
2019-05-04 17:36:00,1
2019-05-04 22:06:00,1
2019-05-06 05:58:00,1
2019-05-06 07:56:00,2
2019-05-06 11:20:00,1
2019-05-06 14:46:00,1
2019-05-06 21:54:00,1
2019-05-07 07:59:00,1
2019-05-07 08:16:00,1
2019-05-08 07:25:00,1
2019-05-08 09:21:00,1
2019-05-08 15:52:00,1
2019-05-09 11:30:00,1
2019-05-10 11:03:00,1
2019-05-10 11:52:00,1
2019-05-10 13:16:00,1
2019-05-10 21:57:00,1
2019-05-11 00:09:00,1
2019-05-11 04:41:00,1
2019-05-11 10:23:00,1
2019-05-12 20:30:00,1
2019-05-13 08:33:00,1
2019-05-13 11:34:00,1
2019-05-13 17:11:00,1
2019-05-13 22:19:00,1
2019-05-14 00:38:00,1
2019-05-14 00:40:00,1
2019-05-14 01:12:00,1
2019-05-14 06:05:00,1
2019-05-14 07:06:00,1
2019-05-14 09:08:00,1
2019-05-14 20:39:00,1
2019-05-14 22:14:00,1
2019-05-15 07:25:00,1
2019-05-15 13:34:00,1
2019-05-15 23:27:00,1
2019-05-16 00:50:00,1
2019-05-16 01:53:00,1
2019-05-16 05:30:00,1
2019-05-16 08:35:00,1
2019-05-16 15:10:00,1
2019-05-16 17:36:00,1
2019-05-16 22:20:00,1
2019-05-17 02:21:00,1
2019-05-17 04:14:00,1
2019-05-17 08:00:00,1
2019-05-17 21:04:00,1
2019-05-17 22:16:00,2
2019-05-18 11:01:00,1
2019-05-18 20:06:00,1
2019-05-18 20:52:00,1
2019-05-18 21:38:00,1
2019-05-19 08:03:00,1
2019-05-19 09:06:00,1
2019-05-19 16:29:00,1
2019-05-20 15:52:00,1
2019-05-20 18:23:00,1
2019-05-20 21:22:00,1
2019-05-21 02:31:00,1
2019-05-21 04:02:00,1
2019-05-21 04:04:00,1
2019-05-21 05:50:00,1
2019-05-21 10:01:00,1
2019-05-21 10:09:00,1
2019-05-21 17:01:00,1
2019-05-21 22:27:00,1
2019-05-22 00:33:00,1
2019-05-22 03:10:00,1
2019-05-22 09:45:00,1
2019-05-22 14:32:00,1
2019-05-22 18:49:00,1
2019-05-22 20:17:00,1
2019-05-23 02:21:00,1
2019-05-23 02:56:00,1
2019-05-23 04:24:00,1
2019-05-23 06:22:00,1
2019-05-23 09:19:00,1
2019-05-23 09:56:00,1
2019-05-23 12:05:00,1
2019-05-23 13:47:00,1
2019-05-23 16:57:00,1
2019-05-23 18:57:00,1
2019-05-23 21:37:00,1
2019-05-24 02:24:00,1
2019-05-24 05:00:00,1
2019-05-24 09:17:00,2
2019-05-24 09:51:00,1
2019-05-24 13:38:00,1
2019-05-24 13:56:00,1
2019-05-24 16:03:00,1
2019-05-24 17:12:00,1
2019-05-24 19:01:00,1
2019-05-24 19:47:00,1
2019-05-24 23:56:00,1
2019-05-25 01:13:00,1
2019-05-25 05:06:00,1
2019-05-25 11:35:00,1
2019-05-25 16:22:00,1
2019-05-25 18:56:00,1
2019-05-25 22:01:00,1
2019-05-26 04:17:00,1
2019-05-26 09:17:00,1
2019-05-26 10:00:00,1
2019-05-26 12:36:00,1
2019-05-26 13:38:00,1
2019-05-26 13:43:00,1
2019-05-26 23:18:00,1
2019-05-27 03:17:00,1
2019-05-27 12:06:00,1
2019-05-27 13:42:00,1
2019-05-27 14:42:00,1
2019-05-27 16:56:00,1
2019-05-27 20:57:00,1
2019-05-27 21:49:00,1
2019-05-27 23:22:00,1
2019-05-28 00:26:00,1
2019-05-28 06:29:00,1
2019-05-28 08:15:00,1
2019-05-28 09:17:00,1
2019-05-28 11:23:00,1
2019-05-28 14:29:00,1
2019-05-28 17:50:00,1
2019-05-28 19:34:00,1
2019-05-28 20:59:00,1
2019-05-29 04:08:00,1
2019-05-29 04:54:00,1
2019-05-29 08:40:00,1
2019-05-29 12:04:00,1
2019-05-30 13:40:00,1
2019-05-30 21:08:00,1
2019-05-31 09:28:00,1
2019-06-02 15:40:00,1
2019-06-02 21:18:00,1
2019-06-03 13:29:00,1
2019-06-03 16:14:00,1
2019-06-04 02:15:00,1
2019-06-04 03:30:00,1
2019-06-04 07:59:00,1
2019-06-04 08:08:00,1
2019-06-04 12:23:00,14
2019-06-04 12:24:00,4
2019-06-04 17:04:00,1
2019-06-05 15:44:00,1
2019-06-05 17:23:00,1
2019-06-05 18:21:00,1
2019-06-06 06:28:00,18
2019-06-06 07:13:00,1
2019-06-06 07:14:00,1
2019-06-06 07:19:00,1
2019-06-06 08:18:00,1
2019-06-06 09:03:00,1
2019-06-06 12:53:00,1
2019-06-06 19:08:00,1
2019-06-07 14:16:00,1
2019-06-08 10:22:00,1
2019-06-08 22:08:00,1
2019-06-09 11:54:00,1
2019-06-09 13:01:00,1
2019-06-10 02:39:00,1
2019-06-10 14:09:00,1
2019-06-10 14:10:00,1
2019-06-10 15:33:00,1
2019-06-10 15:41:00,1
2019-06-10 19:17:00,1
2019-06-10 20:47:00,1
2019-06-11 02:02:00,1
2019-06-11 02:44:00,2
2019-06-11 03:02:00,1
2019-06-11 14:53:00,1
2019-06-11 16:09:00,1
2019-06-11 16:40:00,1
2019-06-11 17:34:00,1
2019-06-11 18:02:00,1
2019-06-11 18:49:00,1
2019-06-12 03:41:00,1
2019-06-12 03:59:00,1
2019-06-12 04:10:00,1
2019-06-12 04:13:00,2
2019-06-12 04:16:00,2
2019-06-12 10:39:00,1
2019-06-12 11:51:00,1
2019-06-12 13:33:00,1
2019-06-12 20:22:00,1
2019-06-13 00:48:00,1
2019-06-13 01:22:00,1
2019-06-13 08:23:00,1
2019-06-13 09:23:00,1
2019-06-13 13:55:00,1
2019-06-14 07:23:00,1
2019-06-14 11:42:00,1
2019-06-14 16:10:00,1
2019-06-14 21:07:00,1
2019-06-14 22:14:00,1
2019-06-15 08:58:00,1
2019-06-15 16:02:00,1
2019-06-15 17:22:00,1
2019-06-15 20:11:00,1
2019-06-16 09:50:00,1
2019-06-16 10:16:00,1
2019-06-16 15:16:00,1
2019-06-17 03:04:00,1
2019-06-17 08:14:00,1
2019-06-17 22:02:00,1
2019-06-18 09:00:00,1
2019-06-18 10:59:00,1
2019-06-18 12:15:00,1
2019-06-18 13:40:00,1
2019-06-18 20:17:00,1
2019-06-19 04:42:00,1
2019-06-19 08:38:00,1
2019-06-19 12:51:00,1
2019-06-19 19:07:00,1
2019-06-19 19:08:00,1
2019-06-19 19:20:00,1
2019-06-20 09:14:00,1
2019-06-20 14:50:00,1
2019-06-20 18:50:00,4
2019-06-21 01:07:00,1
2019-06-21 06:33:00,1
2019-06-21 06:56:00,4
2019-06-21 14:25:00,1
2019-06-21 22:59:00,1
2019-06-22 01:11:00,1
2019-06-22 06:11:00,1
2019-06-22 11:33:00,1
2019-06-22 11:53:00,1
2019-06-22 11:59:00,1
2019-06-22 12:02:00,1
2019-06-23 03:21:00,1
2019-06-23 03:30:00,1
2019-06-23 05:26:00,2
2019-06-23 06:33:00,1
2019-06-23 06:50:00,1
2019-06-23 13:22:00,1
2019-06-23 15:44:00,1
2019-06-23 16:47:00,1
2019-06-23 19:17:00,1
2019-06-23 20:10:00,1
2019-06-23 21:35:00,1
2019-06-23 22:44:00,1
2019-06-24 00:40:00,1
2019-06-24 01:43:00,1
2019-06-24 02:51:00,1
2019-06-24 04:37:00,1
2019-06-24 22:32:00,1
2019-06-24 22:54:00,1
2019-06-25 04:04:00,1
2019-06-25 06:34:00,1
2019-06-25 06:58:00,1
2019-06-25 07:55:00,1
2019-06-25 11:47:00,1
2019-06-25 12:06:00,1
2019-06-25 13:06:00,1
2019-06-25 15:06:00,1
2019-06-25 15:49:00,1
2019-06-25 18:25:00,1
2019-06-26 00:43:00,1
2019-06-26 01:47:00,1
2019-06-26 02:24:00,1
2019-06-26 02:35:00,1
2019-06-26 02:36:00,1
2019-06-26 04:24:00,1
2019-06-26 07:35:00,1
2019-06-26 11:53:00,1
2019-06-26 14:27:00,1
2019-06-26 15:43:00,1
2019-06-27 02:42:00,1
2019-06-27 07:27:00,1
2019-06-27 07:42:00,1
2019-06-27 07:43:00,1
2019-06-27 08:20:00,1
2019-06-27 15:52:00,2
2019-06-27 19:53:00,1
2019-06-28 06:11:00,1
2019-06-28 11:59:00,1
2019-06-28 13:15:00,1
2019-06-28 14:52:00,1
2019-06-28 19:30:00,1
2019-06-28 19:35:00,1
2019-06-28 20:40:00,1
2019-06-28 22:33:00,1
2019-06-28 23:49:00,1
2019-06-29 03:09:00,1
2019-06-29 05:51:00,1
2019-06-29 09:20:00,1
2019-06-29 14:11:00,1
2019-06-29 14:46:00,1
2019-06-29 23:03:00,1
2019-06-30 00:41:00,1
2019-06-30 17:18:00,1
2019-07-01 00:19:00,1
2019-07-01 02:07:00,1
2019-07-01 09:51:00,1
2019-07-01 14:58:00,1
2019-07-01 15:01:00,1
2019-07-01 15:10:00,1
2019-07-01 16:23:00,1
2019-07-01 18:46:00,1
2019-07-01 21:49:00,1
2019-07-01 22:50:00,1
2019-07-02 03:39:00,1
2019-07-02 14:27:00,1
2019-07-03 00:09:00,1
2019-07-03 00:30:00,1
2019-07-03 10:06:00,1
2019-07-03 14:37:00,1
2019-07-04 03:23:00,1
2019-07-04 10:32:00,1
2019-07-04 15:02:00,1
2019-07-04 15:58:00,1
2019-07-04 17:59:00,1
2019-07-04 18:54:00,1
2019-07-04 22:05:00,1
2019-07-05 04:44:00,1
2019-07-05 12:09:00,1
2019-07-05 20:19:00,1
2019-07-05 22:11:00,1
2019-07-05 22:20:00,1
2019-07-06 00:40:00,1
2019-07-06 05:03:00,1
2019-07-06 07:06:00,1
2019-07-06 13:26:00,1
2019-07-06 15:49:00,1
2019-07-06 19:53:00,1
2019-07-06 20:19:00,1
2019-07-07 00:04:00,1
2019-07-07 00:54:00,1
2019-07-07 02:28:00,1
2019-07-07 05:09:00,1
2019-07-07 10:30:00,1
2019-07-07 19:21:00,1
2019-07-08 06:48:00,1
2019-07-08 06:56:00,1
2019-07-08 10:25:00,1
2019-07-08 10:49:00,1
2019-07-08 12:25:00,1
2019-07-08 13:47:00,1
2019-07-08 15:56:00,1
2019-07-09 15:07:00,1
2019-07-09 16:53:00,1
2019-07-09 22:21:00,1
2019-07-10 00:00:00,1
2019-07-10 05:42:00,1
2019-07-10 06:33:00,1
2019-07-11 10:45:00,1
2019-07-11 15:09:00,1
2019-07-11 21:28:00,1
2019-07-11 23:18:00,1
2019-07-12 07:36:00,1
2019-07-12 09:58:00,1
2019-07-12 10:10:00,1
2019-07-12 14:12:00,1
