1,"SELECT photoObj.objid photoObj.ra, photoObj.dec, specObj.bestObjid INTO MyFirstTable FROM dr1#.photoObj JOIN dr1#.specObj ON dr1#.specObj.bestObjID = dr1#.photoObj.objid WHERE dr1#.photoObj.type = # AND dr1#.specObj.class = #"
2019-10-08 10:27:00,1
