6,"SELECT TOP # ObjID, modelMag_r, petroRad_r FROM Galaxy WHERE (ra between # and #) and (dec between # and #)"
2019-02-09 21:11:00,1
2019-02-10 23:41:00,1
2019-02-12 00:13:00,1
2019-02-12 00:16:00,1
2019-02-12 05:52:00,1
2019-02-12 06:14:00,1
