1,"SELECT s.specObjID, s.ra, s.dec, s.z, s.zErr, s.velDisp, s.velDispErr, p.psfMag_r, p.specObjID FROM SpecObj AS s, SpecPhotoAll AS p JOIN SpecPhotoAll ON s.specObjID = p.specObjID WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = # AND subClass = # AND zWarning = # AND petroMag_r < #"
2019-11-03 00:25:00,1
