1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.fiberID FROM ..SpecObj as s WHERE s.zWarning = # AND (s.class = #) AND (s.primTarget & (dbo.fPrimTarget (#) ) > #)"
2019-07-26 00:44:00,1
