1,"SELECT p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra< (#+#) AND p.ra> (#-#) AND p.dec< (#+#) AND p.dec> (#-#) AND s.z< (#+#) AND s.z> (#-#) AND p.type = #"
2019-12-10 11:30:00,1
