1,"SELECT TOP # lgm_tot_p5#, z FROM galSpecExtra JOIN SpecPhotoAll ON galSpecExtra.specObjID = SpecPhotoAll.specObjID WHERE lgm_tot_p5#> #"
2019-05-02 09:13:00,1
