1,"SELECT top # a.apogee_id, a.ra, a.dec, a.k, b.objID, b.ra, b.dec, b.probPSF, c.specObjID, c.ra, c.dec, c.z, c.logMass, c.ssfr, c.chi2, c.metallicity from apogeeObject a JOIN PhotoObjAll b ON b.ra = a.ra JOIN stellarMAssFSPSEarlyDust c ON b.dec = c.dec WHERE c.z < # AND a.k < # AND b.probPSF = # AND chi2 BETWEEN # and #"
2019-03-01 04:58:00,1
