1,"SELECT TOP # SpecObj.specObjID, restWave, height, ew, SpecObj.z into mydb.MyTable from SpecLine as Q_SpecLine INNER JOIN SpecObj ON Q_SpecLine.specObjID = SpecObj.specObjID WHERE Q_SpecLine.wave ! = # and SpecObj.objType = # and SpecObj.specClass = #"
2019-11-22 15:01:00,1
