9,"SELECT SpecObjID, bestObjID, z FROM SpecObj WHERE class = # AND zWarning = # AND survey = # AND z BETWEEN # and #"
2019-05-07 15:00:00,1
2019-05-07 15:14:00,1
2019-05-07 15:17:00,1
2019-05-07 15:18:00,1
2019-05-07 15:33:00,2
2019-05-07 15:34:00,1
2019-05-07 15:35:00,1
2019-05-07 15:46:00,1
