1,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj, IS# (s.blueFiber, #) as blueFiber FROM ..PhotoObj AS p LEFT OUTER JOIN ..SpecObj s ON p.objID = s.bestObjID JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = P.objID WHERE (p.type = # OR p.type = #)"
2019-04-03 01:29:00,1
