2,"select m.mangaid, m.ra as ra1, m.dec as dec1, n.objid, n.z, o.ra as ra2, o.dec as dec2, s.logMass_median, s.cModelAbsMag_r--, z.nvote, z.p_el as elliptical, z.p_cw as spiralclock from MyDB.MyTable_# as m cross apply dbo.fGetNearestObjEq (m.ra, m.dec, #) as n join PhotoObj as o on n.objid = o.objid join stellarMassFSPSGranWideDust as s on o.specObjID = s.specObjID --join DR8.ZooSpec as z on n.objid = z.objid --where z.nvote> =# and z.p_el> #"
2019-06-18 09:37:00,2
