2,"SELECT p.objid, p.ra, p.dec, p.cmodel_u INTO mydb.phototest2_cmodel FROM Galaxy as p WHERE p.mode = # AND p.dec > = # AND p.dec < #"
2019-04-24 12:19:00,2
