1,"SELECT TOP # specObjID, z, zErr, class, ra, dec, objID, type, psfMag_u, psfMag_g, psfMag_r, psfMagErr_u, psfMagErr_g, psfMagErr_r FROM SpecPhoto WHERE (class = #) and (psfMag_g < #) and (psfMag_r < #)"
2019-10-14 08:36:00,1
