1,"SELECT top # survey, programname, legacy_target1, objectID, ra, dec, z, zErr, spectroFlux_u, spectroFlux_g, spectroFlux_r, spectroFlux_i, spectroFlux_z, spectroFluxIvar_u, spectroFluxIvar_g, spectroFluxIvar_r, spectroFluxIvar_i, spectroFluxIvar_z from SpecObj WHERE zWarning = # AND z> # AND class = # AND ra> # AND ra< # AND z< # AND z< #"
2019-01-28 06:52:00,1
