1,"SELECT G.ra, G.dec into mydb.MyTable_# from PhotoObjAll as G from MyDB.MyTable AS m join dbo.fGetNearestObjEq (m.ra, m.dec, #) AS GN"
2019-12-31 01:20:00,1
