1,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift, s.specobjid from photoobj p, specobj s where p.objid = s.bestobjid and (s.specclass = # or s.specclass = #)"
2019-04-23 15:12:00,1
