1,"SELECT TOP # sp.objid, sp.ra, sp.dec, px.objid, px.p_el, px.p_cw, px.p_acw FROM Galaxy AS sp JOIN zooSpec AS px ON sp.objid = px.objid"
2019-05-13 15:12:00,1
