1,"SELECT TOP # p.ra, p.dec, s.z, p.dered_u, p.dered_r, g.lgm_tot_p1#, g.lgm_tot_p5#, g.lgm_tot_p8# FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN galSpecExtra AS g ON g.specObjID = s.specObjID WHERE class = # AND s.z between # and # AND s.zWarning = # AND p.fracDeV_r > #"
2019-05-14 12:55:00,1
