2,"SELECT Galaxy.dered_u, Galaxy.dered_g, Galaxy.dered_r into Large_galaxy_sample_with_errors_nocuts_ugr FROM Galaxy JOIN wiseForcedTarget on Galaxy.objID = wiseForcedTarget.objID WHERE Galaxy.dec BETWEEN # AND # AND (Galaxy.mode ! = # OR Galaxy.type ! = # OR Galaxy.insideMask ! = #)"
2019-07-04 14:39:00,2
