1,"select m.mangaid, m.ra as ra1, m.dec as dec1, n.objid, n.distance, o.ra as ra2, o.dec as dec2, s.logMass_median, s.cModelAbsMag_r into mydb.MyTable_# from MyDB.MyTable as m cross apply dbo.fGetNearestObjEq (m.ra, m.dec, #) as n join PhotoObj as o on n.objidd = o.objid join stellarMassFSPSGranWideDust as s on o.specObjID = s.specObjID"
2019-06-18 09:27:00,1
