1,"SELECT s.specobjid, s.ra, s.dec, s.z, s.zerr, s.plate, s.mjd, s.fiberid, s.sciencePrimary, s.bestObjID FROM #upload u JOIN SpecObjAll s ON (s.plate = u.up_plate AND s.mjd = u.up_mjd AND s.fiberID = u.up_fiber) ##', @log = #, @filter = #"
2019-07-30 22:55:00,1
