1,"SELECT top # objID, ra, dec, g, r (CASE WHEN p.type IS # THEN # ELSE # END) AS found FROM PhotoObj AS p OUTER APPLY dbo.fFootprintEq (ra, dec, #) WHERE (ra BETWEEN # AND #) AND (dec BETWEEN # AND #)"
2019-10-25 02:34:00,1
