6,SELECT * FROM gz_cw0#_orientation
2019-04-12 11:28:00,1
2019-04-12 15:45:00,1
2019-04-17 11:34:00,1
2019-04-17 12:21:00,1
2019-04-19 18:32:00,1
2019-04-23 16:22:00,1
