1,"select top # objid, ra, dec, z, z_err, class_object, dered_u, dered_g, dered_r, dered_i, dered_z, modelmagerr_u, modelmagerr_g, modelmagerr_r, modelmag_i, modelmagerr_z from specphoto where z< # and class = # and ra between # and # and dec between # and #"
2019-12-11 16:51:00,1
