1,"select top # f.objID, f.ra as ra1, f.dec as dec1, o.ra as ra2, o.dec as dec2 into mydb.mangafirst from dbo.FIRST as f, dbo.mangaDRPall as m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n join dbo.PhotoObjAll AS o on o.objID = n.objID where n.objID = f.objID"
2019-10-30 14:43:00,1
