11,"SELECT TOP # objID, ra , dec FROM PhotoPrimary WHERE ra &gt; # and ra &lt; # AND dec &gt; # and dec &lt; #"
2019-07-18 15:06:00,1
2019-07-18 15:11:00,1
2019-07-18 15:58:00,1
2019-07-24 15:57:00,1
2019-07-24 16:27:00,1
2019-07-24 19:21:00,1
2019-07-25 18:30:00,2
2019-08-21 19:09:00,2
2019-08-21 19:46:00,1
